ts,Open,High,Low,Close,Volume,Amount
2024-04-08 09:01:00,36.9,37.09,36.9,37.09,5,185070.0
2024-04-08 09:03:00,37.08,37.08,37.08,37.08,2,74160.0
2024-04-08 09:04:00,37.08,37.08,37.08,37.08,10,370800.0
2024-04-08 09:05:00,37.08,37.08,37.08,37.08,1,37080.0
2024-04-08 09:07:00,37.08,37.08,37.08,37.08,1,37080.0
2024-04-08 09:08:00,37.08,37.08,37.08,37.08,1,37080.0
2024-04-08 09:09:00,37.09,37.09,37.09,37.09,2,74180.0
2024-04-08 09:10:00,37.05,37.05,37.05,37.05,4,148200.0
2024-04-08 09:11:00,37.06,37.06,37.05,37.06,3,111170.0
2024-04-08 09:12:00,37.08,37.08,37.08,37.08,2,74160.0
2024-04-08 09:13:00,37.08,37.08,37.08,37.08,1,37080.0
2024-04-08 09:14:00,37.08,37.08,37.08,37.08,2,74160.0
2024-04-08 09:15:00,37.08,37.08,37.08,37.08,1,37080.0
2024-04-08 09:16:00,37.08,37.08,37.08,37.08,4,148320.0
2024-04-08 09:17:00,37.06,37.06,37.05,37.05,13,481760.0
2024-04-08 09:18:00,37.06,37.06,37.06,37.06,2,74120.0
2024-04-08 09:19:00,37.06,37.06,37.06,37.06,1,37060.0
2024-04-08 09:20:00,37.05,37.06,37.05,37.06,3,111170.0
2024-04-08 09:21:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 09:22:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 09:24:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 09:26:00,37.0,37.06,37.0,37.06,8,296370.0
2024-04-08 09:27:00,37.03,37.03,37.03,37.03,1,37030.0
2024-04-08 09:29:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 09:31:00,37.05,37.05,37.05,37.05,2,74100.0
2024-04-08 09:33:00,37.04,37.04,37.04,37.04,2,74080.0
2024-04-08 09:35:00,37.04,37.04,37.04,37.04,2,74080.0
2024-04-08 09:36:00,37.03,37.05,37.03,37.05,6,222200.0
2024-04-08 09:38:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 09:40:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 09:41:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 09:42:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 09:44:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 09:45:00,37.0,37.0,37.0,37.0,4,148000.0
2024-04-08 09:46:00,37.05,37.05,37.05,37.05,3,111150.0
2024-04-08 09:47:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 09:48:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 09:49:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 09:51:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 09:53:00,37.05,37.05,37.05,37.05,3,111150.0
2024-04-08 09:55:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 09:56:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 09:57:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 09:59:00,37.02,37.06,37.02,37.06,12,444680.0
2024-04-08 10:01:00,37.06,37.06,37.06,37.06,2,74120.0
2024-04-08 10:02:00,37.06,37.06,37.06,37.06,1,37060.0
2024-04-08 10:04:00,37.06,37.06,37.06,37.06,3,111180.0
2024-04-08 10:06:00,37.06,37.06,37.06,37.06,1,37060.0
2024-04-08 10:08:00,37.06,37.06,37.06,37.06,1,37060.0
2024-04-08 10:09:00,37.06,37.06,37.06,37.06,54,2001240.0
2024-04-08 10:10:00,37.07,37.07,37.07,37.07,1,37070.0
2024-04-08 10:12:00,37.08,37.08,37.07,37.08,6,222460.0
2024-04-08 10:15:00,37.08,37.08,37.08,37.08,1,37080.0
2024-04-08 10:16:00,37.08,37.08,37.08,37.08,2,74160.0
2024-04-08 10:17:00,37.09,37.09,37.09,37.09,1,37090.0
2024-04-08 10:19:00,37.09,37.09,37.09,37.09,1,37090.0
2024-04-08 10:20:00,37.08,37.08,37.08,37.08,1,37080.0
2024-04-08 10:21:00,37.08,37.08,37.08,37.08,1,37080.0
2024-04-08 10:23:00,37.08,37.08,37.08,37.08,1,37080.0
2024-04-08 10:24:00,37.08,37.08,37.08,37.08,1,37080.0
2024-04-08 10:25:00,37.08,37.08,37.08,37.08,1,37080.0
2024-04-08 10:26:00,37.08,37.08,37.08,37.08,10,370800.0
2024-04-08 10:27:00,37.08,37.08,37.08,37.08,1,37080.0
2024-04-08 10:28:00,37.08,37.08,37.07,37.07,19,704340.0
2024-04-08 10:30:00,37.07,37.07,37.07,37.07,1,37070.0
2024-04-08 10:31:00,37.07,37.07,37.07,37.07,2,74140.0
2024-04-08 10:32:00,37.07,37.07,37.07,37.07,1,37070.0
2024-04-08 10:33:00,37.07,37.07,37.07,37.07,1,37070.0
2024-04-08 10:34:00,37.07,37.07,37.07,37.07,1,37070.0
2024-04-08 10:35:00,37.07,37.07,37.07,37.07,1,37070.0
2024-04-08 10:36:00,37.07,37.08,37.07,37.08,4,148290.0
2024-04-08 10:37:00,37.08,37.08,37.08,37.08,3,111240.0
2024-04-08 10:38:00,37.07,37.07,37.07,37.07,1,37070.0
2024-04-08 10:41:00,37.07,37.07,37.07,37.07,3,111210.0
2024-04-08 10:43:00,37.07,37.07,37.07,37.07,2,74140.0
2024-04-08 10:45:00,37.07,37.07,37.07,37.07,1,37070.0
2024-04-08 10:47:00,37.07,37.07,37.07,37.07,1,37070.0
2024-04-08 10:48:00,37.07,37.07,37.07,37.07,5,185350.0
2024-04-08 10:49:00,37.07,37.07,37.07,37.07,1,37070.0
2024-04-08 10:50:00,37.07,37.07,37.07,37.07,1,37070.0
2024-04-08 10:52:00,37.07,37.07,37.07,37.07,1,37070.0
2024-04-08 10:53:00,37.07,37.07,37.07,37.07,20,741400.0
2024-04-08 10:54:00,37.07,37.07,37.07,37.07,1,37070.0
2024-04-08 10:56:00,37.07,37.07,37.07,37.07,1,37070.0
2024-04-08 10:58:00,37.07,37.07,37.07,37.07,2,74140.0
2024-04-08 10:59:00,37.07,37.07,37.07,37.07,2,74140.0
2024-04-08 11:00:00,37.07,37.07,37.07,37.07,1,37070.0
2024-04-08 11:01:00,37.07,37.07,37.07,37.07,5,185350.0
2024-04-08 11:02:00,37.07,37.07,37.07,37.07,1,37070.0
2024-04-08 11:03:00,37.06,37.06,37.06,37.06,1,37060.0
2024-04-08 11:05:00,37.06,37.06,37.06,37.06,1,37060.0
2024-04-08 11:06:00,37.06,37.06,37.06,37.06,1,37060.0
2024-04-08 11:07:00,37.06,37.06,37.06,37.06,1,37060.0
2024-04-08 11:09:00,37.06,37.06,37.06,37.06,1,37060.0
2024-04-08 11:11:00,37.06,37.06,37.06,37.06,1,37060.0
2024-04-08 11:13:00,37.06,37.06,37.06,37.06,2,74120.0
2024-04-08 11:14:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 11:15:00,37.05,37.05,37.05,37.05,2,74100.0
2024-04-08 11:18:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 11:20:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 11:21:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 11:22:00,37.02,37.02,37.02,37.02,7,259140.0
2024-04-08 11:23:00,37.02,37.02,37.02,37.02,6,222120.0
2024-04-08 11:24:00,37.02,37.02,37.02,37.02,1,37020.0
2024-04-08 11:26:00,37.02,37.02,37.02,37.02,1,37020.0
2024-04-08 11:29:00,37.02,37.02,37.02,37.02,2,74040.0
2024-04-08 11:31:00,37.02,37.02,37.02,37.02,3,111060.0
2024-04-08 11:32:00,37.02,37.04,37.02,37.04,2,74060.0
2024-04-08 11:37:00,37.04,37.04,37.04,37.04,1,37040.0
2024-04-08 11:41:00,37.03,37.04,37.03,37.04,3,111100.0
2024-04-08 11:43:00,37.04,37.04,37.04,37.04,5,185200.0
2024-04-08 11:44:00,37.04,37.04,37.04,37.04,1,37040.0
2024-04-08 11:47:00,37.04,37.04,37.04,37.04,1,37040.0
2024-04-08 11:48:00,37.04,37.04,37.04,37.04,1,37040.0
2024-04-08 11:49:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 11:50:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 11:51:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 11:52:00,37.05,37.05,37.05,37.05,3,111150.0
2024-04-08 11:53:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 11:54:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 11:55:00,37.05,37.05,37.05,37.05,1,37050.0
2024-04-08 11:56:00,37.05,37.05,37.05,37.05,15,555750.0
2024-04-08 11:57:00,37.06,37.06,37.06,37.06,3,111180.0
2024-04-08 11:58:00,37.06,37.06,37.06,37.06,1,37060.0
2024-04-08 11:59:00,37.06,37.06,37.06,37.06,1,37060.0
2024-04-08 12:00:00,37.06,37.06,37.06,37.06,2,74120.0
2024-04-08 12:01:00,37.06,37.06,37.06,37.06,37,1371220.0
2024-04-08 12:02:00,37.08,37.08,37.08,37.08,1,37080.0
2024-04-08 12:03:00,37.09,37.09,37.09,37.09,1,37090.0
2024-04-08 12:04:00,37.08,37.08,37.08,37.08,1,37080.0
2024-04-08 12:05:00,37.08,37.08,37.08,37.08,1,37080.0
2024-04-08 12:06:00,37.08,37.08,37.08,37.08,1,37080.0
2024-04-08 12:07:00,37.08,37.08,37.08,37.08,1,37080.0
2024-04-08 12:08:00,37.08,37.08,37.08,37.08,6,222480.0
2024-04-08 12:09:00,37.09,37.09,37.09,37.09,1,37090.0
