ts,Open,High,Low,Close,Volume,Amount
2025-02-10 09:01:00,42.68,42.78,42.68,42.74,278,11866930.0
2025-02-10 09:02:00,42.74,42.75,42.66,42.74,83,3544680.0
2025-02-10 09:03:00,42.74,42.77,42.74,42.77,157,6713720.0
2025-02-10 09:04:00,42.76,42.79,42.76,42.78,79,3378550.0
2025-02-10 09:05:00,42.78,42.78,42.76,42.77,105,4490970.0
2025-02-10 09:06:00,42.77,42.77,42.75,42.75,90,3847960.0
2025-02-10 09:07:00,42.76,42.78,42.75,42.77,55,2351990.0
2025-02-10 09:08:00,42.77,42.77,42.75,42.77,122,5216450.0
2025-02-10 09:09:00,42.77,42.77,42.75,42.76,33,1411020.0
2025-02-10 09:10:00,42.76,42.76,42.75,42.76,45,1924190.0
2025-02-10 09:11:00,42.77,42.77,42.76,42.76,36,1539460.0
2025-02-10 09:12:00,42.76,42.76,42.74,42.74,82,3505700.0
2025-02-10 09:13:00,42.74,42.75,42.74,42.74,98,4188670.0
2025-02-10 09:14:00,42.74,42.74,42.73,42.73,11,470130.0
2025-02-10 09:15:00,42.73,42.74,42.73,42.74,51,2179390.0
2025-02-10 09:16:00,42.74,42.74,42.73,42.74,45,1923270.0
2025-02-10 09:17:00,42.73,42.75,42.73,42.75,7,299190.0
2025-02-10 09:18:00,42.75,42.77,42.74,42.76,117,5002060.0
2025-02-10 09:19:00,42.76,42.77,42.75,42.77,29,1239840.0
2025-02-10 09:20:00,42.77,42.77,42.77,42.77,16,684320.0
2025-02-10 09:21:00,42.78,42.78,42.76,42.76,174,7440640.0
2025-02-10 09:22:00,42.76,42.77,42.76,42.77,5,213820.0
2025-02-10 09:23:00,42.77,42.77,42.76,42.76,38,1624950.0
2025-02-10 09:24:00,42.76,42.76,42.75,42.75,250,10689240.0
2025-02-10 09:25:00,42.76,42.76,42.75,42.75,5,213760.0
2025-02-10 09:26:00,42.76,42.76,42.75,42.76,13,555850.0
2025-02-10 09:27:00,42.76,42.76,42.73,42.75,626,26755680.0
2025-02-10 09:28:00,42.76,42.76,42.75,42.75,8,342020.0
2025-02-10 09:29:00,42.75,42.76,42.75,42.75,6,256520.0
2025-02-10 09:30:00,42.76,42.76,42.76,42.76,7,299320.0
2025-02-10 09:31:00,42.76,42.76,42.76,42.76,9,384840.0
2025-02-10 09:32:00,42.76,42.76,42.76,42.76,8,342080.0
2025-02-10 09:33:00,42.76,42.76,42.75,42.76,11,470330.0
2025-02-10 09:34:00,42.76,42.76,42.76,42.76,7,299320.0
2025-02-10 09:35:00,42.76,42.76,42.76,42.76,14,598640.0
2025-02-10 09:36:00,42.75,42.75,42.75,42.75,115,4916250.0
2025-02-10 09:37:00,42.75,42.76,42.75,42.76,72,3078290.0
2025-02-10 09:38:00,42.76,42.76,42.75,42.75,55,2351330.0
2025-02-10 09:39:00,42.75,42.75,42.75,42.75,2,85500.0
2025-02-10 09:40:00,42.76,42.76,42.75,42.75,6,256550.0
2025-02-10 09:41:00,42.75,42.75,42.74,42.74,73,3120500.0
2025-02-10 09:43:00,42.75,42.75,42.74,42.74,14,598430.0
2025-02-10 09:44:00,42.74,42.74,42.74,42.74,2,85480.0
2025-02-10 09:45:00,42.75,42.75,42.74,42.75,8,341990.0
2025-02-10 09:46:00,42.75,42.75,42.75,42.75,115,4916250.0
2025-02-10 09:47:00,42.75,42.76,42.75,42.76,11,470280.0
2025-02-10 09:48:00,42.76,42.76,42.76,42.76,14,598640.0
2025-02-10 09:49:00,42.76,42.76,42.76,42.76,3,128280.0
2025-02-10 09:50:00,42.76,42.76,42.75,42.76,9,384830.0
2025-02-10 09:51:00,42.76,42.76,42.76,42.76,6,256560.0
2025-02-10 09:52:00,42.76,42.76,42.75,42.76,11,470350.0
2025-02-10 09:53:00,42.76,42.76,42.75,42.75,5,213770.0
2025-02-10 09:54:00,42.75,42.75,42.75,42.75,1,42750.0
2025-02-10 09:55:00,42.76,42.76,42.75,42.75,87,3719320.0
2025-02-10 09:56:00,42.75,42.76,42.75,42.76,2,85510.0
2025-02-10 09:57:00,42.76,42.76,42.74,42.76,203,8676390.0
2025-02-10 09:58:00,42.76,42.76,42.76,42.76,23,983480.0
2025-02-10 09:59:00,42.76,42.76,42.75,42.76,10,427590.0
2025-02-10 10:00:00,42.76,42.76,42.76,42.76,8,342080.0
2025-02-10 10:01:00,42.76,42.76,42.75,42.75,126,5386600.0
2025-02-10 10:02:00,42.75,42.76,42.74,42.74,78,3334410.0
2025-02-10 10:03:00,42.75,42.75,42.74,42.75,17,726650.0
2025-02-10 10:04:00,42.75,42.75,42.75,42.75,308,13167000.0
2025-02-10 10:05:00,42.76,42.76,42.75,42.76,6,256530.0
2025-02-10 10:06:00,42.75,42.76,42.75,42.75,14,598530.0
2025-02-10 10:07:00,42.75,42.76,42.75,42.75,3,128260.0
2025-02-10 10:08:00,42.76,42.76,42.75,42.75,22,940510.0
2025-02-10 10:09:00,42.75,42.76,42.75,42.75,233,9960910.0
2025-02-10 10:10:00,42.75,42.75,42.74,42.74,21,897610.0
2025-02-10 10:11:00,42.74,42.75,42.74,42.75,113,4829640.0
2025-02-10 10:12:00,42.75,42.75,42.75,42.75,4,171000.0
2025-02-10 10:13:00,42.75,42.75,42.75,42.75,4,171000.0
2025-02-10 10:14:00,42.74,42.75,42.74,42.74,41,1752400.0
2025-02-10 10:15:00,42.75,42.75,42.74,42.75,9,384730.0
2025-02-10 10:16:00,42.75,42.75,42.75,42.75,10,427500.0
2025-02-10 10:17:00,42.75,42.75,42.74,42.74,19,812140.0
2025-02-10 10:18:00,42.74,42.75,42.74,42.75,209,8932720.0
2025-02-10 10:19:00,42.75,42.75,42.74,42.75,30,1282250.0
2025-02-10 10:20:00,42.75,42.75,42.75,42.75,2,85500.0
2025-02-10 10:21:00,42.75,42.75,42.75,42.75,6,256500.0
2025-02-10 10:22:00,42.75,42.75,42.75,42.75,9,384750.0
2025-02-10 10:23:00,42.75,42.75,42.74,42.75,4,170990.0
2025-02-10 10:24:00,42.75,42.76,42.75,42.76,28,1197040.0
2025-02-10 10:25:00,42.76,42.76,42.76,42.76,13,555880.0
2025-02-10 10:26:00,42.75,42.76,42.75,42.76,3,128260.0
2025-02-10 10:27:00,42.76,42.76,42.76,42.76,5,213800.0
2025-02-10 10:28:00,42.76,42.76,42.76,42.76,4,171040.0
2025-02-10 10:29:00,42.76,42.76,42.75,42.75,47,2009340.0
2025-02-10 10:31:00,42.76,42.76,42.75,42.76,68,2907050.0
2025-02-10 10:33:00,42.76,42.76,42.75,42.75,207,8849260.0
2025-02-10 10:34:00,42.75,42.76,42.75,42.75,3,128260.0
2025-02-10 10:35:00,42.76,42.76,42.76,42.76,3,128280.0
2025-02-10 10:36:00,42.76,42.76,42.75,42.76,5,213790.0
2025-02-10 10:37:00,42.76,42.76,42.76,42.76,1,42760.0
2025-02-10 10:38:00,42.76,42.76,42.76,42.76,8,342080.0
2025-02-10 10:39:00,42.76,42.76,42.76,42.76,18,769680.0
2025-02-10 10:40:00,42.76,42.76,42.76,42.76,5,213800.0
2025-02-10 10:41:00,42.76,42.76,42.76,42.76,12,513120.0
2025-02-10 10:42:00,42.76,42.76,42.76,42.76,5,213800.0
2025-02-10 10:43:00,42.75,42.76,42.75,42.76,5,213770.0
2025-02-10 10:44:00,42.76,42.76,42.76,42.76,6,256560.0
2025-02-10 10:45:00,42.76,42.76,42.76,42.76,230,9834800.0
2025-02-10 10:46:00,42.77,42.77,42.77,42.77,6,256620.0
2025-02-10 10:47:00,42.77,42.77,42.76,42.76,71,3036070.0
2025-02-10 10:48:00,42.76,42.77,42.76,42.77,26,1111770.0
2025-02-10 10:49:00,42.77,42.77,42.76,42.76,141,6029190.0
